position,candidate_top1,oracle_top1,kl,relative_nll_delta,max_logit_error
3691,248046,248046,0.00000047,0.07732110,2.72909546
3692,248046,248046,0.00027572,0.29416663,3.85897589
3693,248046,248046,0.00000049,0.00538273,1.49620378
3694,248046,248046,0.00002177,0.11094239,1.53733218
3695,248046,248046,0.00012680,0.12102944,5.76250601
3696,248046,248046,0.00000066,0.15157821,1.99191070
3697,248046,248046,0.00002943,0.12858103,7.16676140
3698,248046,248046,0.00000176,0.22732152,4.46404266
3699,248046,248046,0.00157951,0.36154756,3.12282753
3700,248046,248046,0.00032193,0.18935008,1.70786572
3701,248046,248046,0.00000264,0.01842625,3.44721174
3702,248046,248046,0.00000346,0.20894603,6.12861729
3703,248046,248046,0.00003348,0.09313757,1.44878983
3704,248046,248046,0.00010219,0.18653858,1.55407572
3705,248046,248046,0.00000665,0.09107483,6.12740612
3706,248046,248046,0.00121901,0.22024462,1.72986543
3707,248046,248046,0.00071931,0.19378269,1.90267801
3708,248046,248046,0.00002254,0.52172670,4.36045074
3709,248046,248046,0.00000088,0.10651194,1.69614410
3710,248046,248046,0.00001338,0.08912033,1.77143574
3711,248046,248046,0.00000178,0.06337355,1.04175043
3712,248046,248046,0.00002713,0.11253741,1.76089406
3713,248046,248046,0.00001879,0.04428338,1.97145939
3714,248046,248046,0.00000256,0.02800674,3.35183191
3715,248046,248046,0.00007788,0.38989148,7.79736185
3716,248046,248046,0.00006377,0.03725618,5.33082533
3717,248046,248046,0.00000013,0.06920850,1.35970592
3718,248046,248046,0.00012694,0.46373444,3.62855721
3719,248046,248046,0.00000684,0.01019261,2.59261632
3720,248046,248046,0.00000288,0.01636881,1.38543081
3721,248046,248046,0.00026991,0.15439829,2.08371687
3722,248046,248046,0.00016029,0.10552740,7.33750105
3723,248046,248046,0.00000089,0.10965531,1.90159559
3724,248046,248046,0.00003071,0.11022485,1.88401318
3725,248046,248046,0.00044853,0.57869331,4.75599480
3726,248046,248046,0.00006587,0.07877839,1.98223829
3727,248046,248046,0.00003007,0.08626679,1.09873378
3728,248046,248046,0.00003486,0.11348839,1.36781120
3729,248046,248046,0.00030268,0.09783302,1.77443886
3730,248046,248046,0.00000003,0.07832594,1.60693693
3731,248046,248046,0.00000257,0.15757882,1.74104309
3732,248046,248046,0.00000181,0.00720609,1.90317678
3733,248046,248046,0.00010240,0.47373721,4.62186432
3734,248046,248046,0.00000794,0.04077181,2.32160902
3735,248046,248046,0.00000015,0.07619999,2.64744139
3736,248046,248046,0.00005866,0.18417315,1.57524872
3737,248046,248046,0.00000365,0.05606021,2.13094640
3738,248046,248046,0.00034956,0.46268349,4.42152357
3739,248046,248046,0.00000936,0.21470962,4.32638168
3740,248046,248046,0.00000225,0.05388101,2.26517415
3741,248046,248046,0.00008128,0.37316348,4.70017958
3742,248046,248046,0.00000000,0.02926026,1.43758488
3743,248046,248046,0.00001452,0.19118672,5.80818748
3744,248046,248046,0.00084999,0.98652816,13.45459747
3745,248046,248046,0.00000447,0.03704706,2.58196068
3746,248046,248046,0.00015300,0.14114361,9.76976967
3747,248046,248046,0.00022498,0.26917955,2.32205367
3748,248046,248046,0.00005731,0.34254131,9.39479828
3749,248046,248046,0.00000040,0.17892316,2.61340618
3750,248046,248046,0.00000312,0.03890886,7.26642847
3751,248046,248046,0.00000001,0.01401717,3.17010117
3752,248046,248046,0.00000332,0.19300172,3.75152588
3753,248046,248046,0.00000001,0.04334960,1.33303022
3754,248046,248046,0.00000072,0.07527008,3.95467281
3755,248046,248046,0.00008962,0.43610597,8.48700142
3756,248046,248046,0.00002134,0.22709357,4.85627365
3757,248046,248046,0.00000620,0.05567648,1.24212551
3758,248046,248046,0.00000037,0.07855706,1.42939758
3759,248046,248046,0.00000840,0.09627873,1.97254848
3760,248046,248046,0.00158018,0.34549395,2.83137512
3761,248046,248046,0.00002177,0.13797950,3.34291077
3762,248046,248046,0.00000150,0.05844700,1.79873514
3763,248046,248046,0.00006594,0.37516270,6.09083366
3764,248046,248046,0.00000447,0.00906243,6.58116627
3765,248046,248046,0.00000244,0.18897557,2.94599056
3766,248046,248046,0.00003479,0.11461442,1.82323337
3767,248046,248046,0.00000885,0.21920393,8.10299397
3768,248046,248046,0.00000005,0.02302930,2.48154688
3769,248046,248046,0.00000133,0.07441483,2.97443676
3770,248046,248046,0.00053579,0.66522297,6.60650682
3771,248046,248046,0.00000294,0.22992785,5.99978781
3772,248046,248046,0.00004097,0.41858305,6.00667572
3773,248046,248046,0.00000111,0.04332049,3.23096323
3774,248046,248046,0.00001508,0.04531114,3.15583277
3775,248046,248046,0.00004184,0.14286016,5.04366922
3776,248046,248046,0.00000414,0.39093061,5.71662712
3777,248046,248046,0.00338771,0.78742741,7.33966637
3778,248046,248046,0.00000147,0.01459128,1.80569243
3779,248046,248046,0.00004471,0.20177437,5.70568419
3780,248046,248046,0.00004934,0.28936525,5.00336838
3781,248046,248046,0.00000000,0.06504138,1.88516378
3782,248046,248046,0.00000014,0.07382788,2.19725990
3783,248046,248046,0.00001103,0.24311140,1.91280127
3784,248046,248046,0.00017187,0.08458009,1.37306499
3785,248046,248046,0.00036800,0.16406934,3.77059746
3786,248046,248046,0.00000049,0.08721691,1.25068808
3787,248046,248046,0.00000046,0.12777680,3.97819328
3788,248046,248046,0.00003983,0.13929306,3.68590403
3789,248046,248046,0.00000174,0.10944124,4.69032812
3790,248046,248046,0.00004070,0.23664950,2.33742142
3791,248046,248046,0.00000023,0.09294466,1.98458338
3792,248046,248046,0.00001379,0.04831592,8.46762180
3793,248046,248046,0.00000013,0.11968137,1.83782816
3794,248046,248046,0.00000023,0.08646766,2.44997597
3795,248046,248046,0.00000249,0.24593773,3.04194069
3796,248046,248046,0.00000021,0.01031767,3.54254150
3797,248046,248046,0.00050431,0.39675298,3.94082069
3798,248046,248046,0.00003855,0.09589526,1.69420767
3799,248046,248046,0.00044007,0.18118599,5.45381165
3800,248046,248046,0.00000014,0.07709672,1.59545124
3801,248046,248046,0.00000408,0.04792506,2.60441375
3802,248046,248046,0.00000099,0.03309835,1.39192867
3803,248046,248046,0.00056835,0.32177426,5.09151268
3804,248046,248046,0.00000076,0.00313823,1.36982167
3805,248046,248046,0.00005378,0.20106090,2.85744190
3806,248046,248046,0.00035667,0.59567117,8.12164497
3807,248046,248046,0.00007531,0.12590333,1.47679472
3808,248046,248046,0.00001394,0.05673994,1.64082241
3809,248046,248046,0.00141514,0.23911838,4.34538364
3810,248046,248046,0.00000096,0.00522040,1.92999315
3811,248046,248046,0.00006076,0.00853875,5.30703545
3812,248046,248046,0.00000815,0.03831381,5.60851097
3813,248046,248046,0.00000018,0.08983242,1.82075071
3814,248046,248046,0.00014239,0.19968165,2.47629356
3815,248046,248046,0.00009137,0.09447040,0.93327582
3816,248046,248046,0.00002165,0.09142593,1.53914762
3817,248046,248046,0.00017591,0.09631701,3.66468501
3818,248046,248046,0.00000482,0.04660866,4.57659340
3819,248046,248046,0.00018438,0.16858374,1.68685436
3820,248046,248046,0.00041010,0.12071992,6.68237305
3821,248046,248046,0.00000004,0.04358570,1.52950072
3822,248046,248046,0.00000054,0.16170684,5.04173279
3823,248046,248046,0.00063959,0.25216988,2.20900106
3824,248046,248046,0.00000090,0.00697081,1.15934634
3825,248046,248046,0.00018221,0.06826175,2.65179205
3826,248046,248046,0.00002053,0.09200964,6.11716652
3827,248046,248046,0.00000000,0.00400221,1.87786460
3828,248046,248046,0.00002220,0.00610922,2.96339893
3829,248046,248046,0.00000487,0.09846395,6.40047884
3830,248046,248046,0.00104195,0.35639883,5.02472782
3831,248046,248046,0.00013602,0.07619844,1.09950018
3832,248046,248046,0.00038578,0.08116132,1.18930948
3833,248046,248046,0.00060222,0.12527581,1.64509010
3834,248046,248046,0.00000000,0.03904010,1.48519957
3835,248046,248046,0.00000190,0.11488392,1.55145860
3836,248046,248046,0.00000015,0.01494532,1.90050960
3837,248046,248046,0.00003420,0.27449608,2.86295795
3838,248046,248046,0.00050039,0.47593059,10.97111511
3839,248046,248046,0.00004681,0.06133235,2.57336187
3840,248046,248046,0.00001883,0.15307080,1.51533246
3841,248046,248046,0.00008564,0.19796236,5.39744568
3842,248046,248046,0.00000198,0.19069850,4.10455036
3843,248046,248046,0.00000464,0.04072305,1.91060412
3844,248046,248046,0.00009904,0.27703025,7.70958805
3845,248046,248046,0.00000000,0.00814637,1.54593205
3846,248046,248046,0.00000399,0.22085150,3.45683002
3847,248046,248046,0.00015177,0.29871598,2.76951218
3848,248046,248046,0.00000885,0.13776322,2.53343725
3849,248046,248046,0.00000388,0.35872266,8.46147346
3850,248046,248046,0.00000965,0.14089060,3.13905716
3851,248046,248046,0.00001864,0.13202503,1.79485416
3852,248046,248046,0.00000201,0.08519484,2.11384344
3853,248046,248046,0.00000251,0.02605249,2.78570795
3854,248046,248046,0.00009603,0.07315566,2.06805158
3855,248046,248046,0.00000356,0.08812958,2.95229697
3856,248046,248046,0.00000001,0.03051539,1.38974595
3857,248046,248046,0.00001185,0.00684772,6.14580774
3858,248046,248046,0.00004658,0.16170227,1.46311951
3859,248046,248046,0.00001283,0.02444580,3.09195185
3860,248046,248046,0.00000007,0.00354735,1.06740856
3861,248046,248046,0.00000037,0.02198531,2.21832609
3862,248046,248046,0.00000063,0.03073953,2.19852686
3863,248046,248046,0.00000827,0.03822826,2.71144533
3864,248046,248046,0.00000466,0.15669827,2.54605579
3865,248046,248046,0.00046168,0.13618542,6.66692781
3866,248046,248046,0.00056651,0.72016499,5.64903355
3867,248046,248046,0.00000003,0.00255063,1.69470620
3868,248046,248046,0.00001823,0.31832082,5.56081247
3869,248046,248046,0.00000532,0.04484490,2.47277451
3870,248046,248046,0.00004502,0.18791052,2.63517570
3871,248046,248046,0.00000000,0.05089128,1.99883533
3872,248046,248046,0.00000007,0.06484036,3.80048847
3873,248046,248046,0.00000943,0.06221542,3.55161619
3874,248046,248046,0.00002182,0.55683318,8.42451096
3875,248046,248046,0.00000813,0.04525785,1.86958003
3876,248046,248046,0.00004166,0.11564779,2.92538404
3877,248046,248046,0.00000026,0.03433759,1.18216324
3878,248046,248046,0.00000722,0.17824756,2.37794685
3879,248046,248046,0.00050461,1.19406148,13.43135452
3880,248046,248046,0.00001541,0.39874875,6.64078236
3881,248046,248046,0.00001987,0.09798029,1.34937572
3882,248046,248046,0.00000130,0.04524845,3.07468271
3883,248046,248046,0.00000991,0.13045170,1.53619587
3884,248046,248046,0.00000000,0.05659583,1.52893901
3885,248046,248046,0.00000466,0.09121100,2.81420660
3886,248046,248046,0.00004573,0.51475490,6.19557762
3887,248046,248046,0.00002974,0.03835019,1.28140342
3888,248046,248046,0.00103953,0.62999490,4.76981354
3889,248046,248046,0.00001465,0.10976049,5.62572193
3890,248046,248046,0.00000016,0.03788321,1.90059519
3891,248046,248046,0.00000277,0.17976479,5.67108727
3892,248046,248046,0.00000119,0.00037882,2.26287365
3893,248046,248046,0.00001973,0.18091533,1.94165611
3894,248046,248046,0.00000003,0.13775436,3.93293953
3895,248046,248046,0.00000247,0.02213412,1.88660622
3896,248046,248046,0.00000000,0.02131981,1.52372122
3897,248046,248046,0.00000139,0.11680225,2.25589609
3898,248046,248046,0.00000001,0.01015966,3.97384191
3899,248046,248046,0.00045912,0.45000646,8.07321548
3900,248046,248046,0.00000993,0.06897812,1.79661083
3901,248046,248046,0.00000269,0.02695428,2.52051878
3902,248046,248046,0.00061315,0.41165011,6.33421516
3903,248046,248046,0.00000000,0.00296713,1.73309326
3904,248046,248046,0.00000068,0.00351015,5.08116150
3905,248046,248046,0.00000038,0.02474145,3.25603962
3906,248046,248046,0.00001290,0.02715684,1.84954453
3907,248046,248046,0.00003573,0.04100651,1.44241571
3908,248046,248046,0.00002851,0.08734560,2.47504568
3909,248046,248046,0.00013624,0.50791642,6.27168846
3910,248046,248046,0.00015693,0.17411116,1.56365359
3911,248046,248046,0.00000045,0.01985995,1.16943514
3912,248046,248046,0.00000169,0.16761153,3.83702564
3913,248046,248046,0.00008767,0.06527221,4.59352160
3914,248046,248046,0.00001647,0.01768060,5.02439308
3915,248046,248046,0.00000604,0.16902545,3.18013763
3916,248046,248046,0.00000002,0.02496787,1.75431442
3917,248046,248046,0.00006117,0.24569320,5.53874159
3918,248046,248046,0.00003939,0.11671761,1.46542120
3919,248046,248046,0.00000493,0.06489970,1.77380526
3920,248046,248046,0.00394623,0.35728105,6.82830620
3921,248046,248046,0.00000041,0.00206210,1.61690450
3922,248046,248046,0.00000849,0.06947987,1.92513776
3923,248046,248046,0.00001943,0.00885993,5.01057005
3924,248046,248046,0.00000035,0.07790451,1.50690651
3925,248046,248046,0.00005892,0.09666491,5.14516830
3926,248046,248046,0.00005340,0.21539810,2.06248474
3927,248046,248046,0.00006981,0.07159578,1.49793243
3928,248046,248046,0.00047625,0.13410177,1.35878265
3929,248046,248046,0.00018571,0.30945516,6.20731544
3930,248046,248046,0.00000001,0.00233875,1.74817991
3931,248046,248046,0.00001251,0.16252213,3.40951347
3932,248046,248046,0.00004585,0.04619308,6.48081303
3933,248046,248046,0.00002832,0.07394500,1.27230978
3934,248046,248046,0.00000129,0.00839790,1.24786520
3935,248046,248046,0.00000457,0.02761909,1.26284742
3936,248046,248046,0.00000002,0.08817289,1.83427954
3937,248046,248046,0.00000008,0.04724314,1.54295075
3938,248046,248046,0.00003186,0.17017352,5.41452980
3939,248046,248046,0.00002075,0.08036054,9.15173340
3940,248046,248046,0.00001999,0.11068705,1.72028732
3941,248046,248046,0.00021855,0.31999990,6.65383291
3942,248046,248046,0.00000170,0.16927811,3.80201864
3943,248046,248046,0.00000603,0.15791360,7.16726398
3944,248046,248046,0.00000720,0.12935835,1.69131088
3945,248046,248046,0.00000120,0.02085706,2.28917956
3946,248046,248046,0.00006157,0.08542170,1.50023413
3947,248046,248046,0.00009386,0.08024447,7.78822899
3948,248046,248046,0.00000000,0.02257712,1.52818656
3949,248046,248046,0.00000216,0.07500896,8.02735901
3950,248046,248046,0.00023892,0.61032056,12.99375916
3951,248046,248046,0.00000311,0.05055343,5.12785578
3952,248046,248046,0.00000811,0.17678160,3.93609595
3953,248046,248046,0.00000770,0.06374258,1.38636494
3954,248046,248046,0.00125882,0.15078298,12.90349102
3955,248046,248046,0.00000097,0.00159344,1.36438704
3956,248046,248046,0.00000350,0.06162933,2.33297801
3957,248046,248046,0.00007169,0.47593349,4.57516146
3958,248046,248046,0.00001072,0.03897018,4.77079773
3959,248046,248046,0.00000001,0.02795555,1.42264032
3960,248046,248046,0.00000069,0.05994468,2.80023718
3961,248046,248046,0.00002873,0.10597582,3.51489568
3962,248046,248046,0.00002606,0.10324648,5.64254856
3963,248046,248046,0.00000063,0.00991333,1.31413460
3964,248046,248046,0.00000294,0.21305423,2.66328716
3965,248046,248046,0.00000484,0.07447124,2.84958935
3966,248046,248046,0.00001893,0.13733928,7.73202085
3967,248046,248046,0.00000753,0.03047835,6.23047495
3968,248046,248046,0.00000302,0.09845039,1.94663715
3969,248046,248046,0.00000559,0.14764371,3.09436321
3970,248046,248046,0.00000853,0.07200319,8.95744133
3971,248046,248046,0.00000211,0.06786703,2.37753129
3972,248046,248046,0.00000294,0.14437904,3.66008568
3973,248046,248046,0.00001946,0.18643367,4.88866901
3974,248046,248046,0.00000968,0.09677888,3.93114662
3975,248046,248046,0.00005388,0.12633418,5.70554447
3976,248046,248046,0.00000015,0.00432979,9.07885075
3977,248046,248046,0.00011608,0.68123121,5.15856743
3978,248046,248046,0.00002097,0.20318489,11.00683403
3979,248046,248046,0.00002216,0.15394016,2.99683857
3980,248046,248046,0.00000081,0.04535205,1.25220132
3981,248046,248046,0.00003204,0.16128167,2.39035892
3982,248046,248046,0.00015381,0.32329083,2.45648599
3983,248046,248046,0.03934919,2.23336949,9.82375526
3984,248046,248046,0.00167381,0.35713927,2.08223724
3985,248046,248046,0.00000200,0.05838765,4.37977886
3986,248046,248046,0.00000909,0.19496595,4.29657602
3987,248046,248046,0.00000001,0.11467701,1.70212555
3988,248046,248046,0.00000623,0.13283346,2.69576025
3989,248046,248046,0.00002710,0.11249657,1.19268417
3990,248046,248046,0.00002460,0.04066364,1.17106235
3991,248046,248046,0.00000233,0.01028545,5.36741495
3992,248046,248046,0.00000725,0.01796897,7.56928349
3993,248046,248046,0.00004072,0.07374518,7.44173622
3994,248046,248046,0.00001779,0.06072624,3.90948057
3995,248046,248046,0.00000406,0.08828798,3.61820626
3996,248046,248046,0.00004391,0.18776790,1.74123383
3997,248046,248046,0.00040649,0.58059057,5.46742058
3998,248046,248046,0.00002045,0.16929656,1.75156832
3999,248046,248046,0.00000023,0.07148890,1.55086768
4000,248046,248046,0.00000010,0.04836256,2.15144420
4001,248046,248046,0.00000001,0.02463848,2.74437666
4002,248046,248046,0.00000327,0.13650909,2.89165497
4003,248046,248046,0.00002211,0.04671593,1.58533525
4004,248046,248046,0.00000752,0.04728428,1.63094711
4005,248046,248046,0.00018714,0.26736922,3.81317735
4006,248046,248046,0.00000004,0.01362921,1.82405746
4007,248046,248046,0.00001438,0.09677084,1.63949442
4008,248046,248046,0.00017244,0.31453202,6.50827789
4009,248046,248046,0.00017435,0.07966368,2.08554125
4010,248046,248046,0.00064628,0.23265922,1.94022965
4011,248046,248046,0.00001294,0.10641858,5.92674875
4012,248046,248046,0.00000118,0.00174884,2.14761782
4013,248046,248046,0.00025861,0.22308389,1.70938873
4014,248046,248046,0.00000286,0.03733695,1.11005569
4015,248046,248046,0.00000089,0.10683206,1.85296345
4016,248046,248046,0.00000827,0.02883322,1.36869133
4017,248046,248046,0.00024157,0.09250329,2.88155031
4018,248046,248046,0.00000647,0.04086156,5.01939964
4019,248046,248046,0.00000004,0.05469625,1.49507666
4020,248046,248046,0.00001381,0.06135269,1.51960778
4021,248046,248046,0.00003334,0.03293228,0.99641466
4022,248046,248046,0.00000095,0.03398075,1.51755595
4023,248046,248046,0.00000251,0.01799995,1.60267735
4024,248046,248046,0.00004623,0.15836893,3.66745234
